listing_id,available_date,available,price,minimum_nights,maximum_nights
11177374,10/20/2020,f,1500,2,1125
11177690,10/19/2020,f,200,3,1125
10899205,10/20/2020,f,250,7,120
11181782,10/19/2020,f,100,1,1125
11182248,10/19/2020,f,1495,4,1125
10899325,10/20/2020,f,59,1,1125
11183402,10/19/2020,f,1200,5,7
9737869,10/20/2020,f,89,2,180
10902028,10/20/2020,f,350,5,5
11184708,10/20/2020,f,150,7,1125
11186203,10/22/2020,f,500,1,1125
10907010,10/22/2020,f,89,1,1125
9753450,10/20/2020,f,79,1,1125
11200939,10/19/2020,f,250,1,1125
10908153,10/22/2020,f,35,30,95
10909360,10/20/2020,f,189,3,8
11205623,10/22/2020,f,825,3,1125
11205990,10/19/2020,f,95,2,1125
10910831,10/20/2020,f,185,2,15
9773468,10/22/2020,f,300,3,8
11207672,10/20/2020,f,495,30,1125
11209831,10/19/2020,f,250,3,1125
10918267,10/20/2020,f,190,2,1125
11210388,10/19/2020,f,62,2,1125
10922191,10/22/2020,f,75,21,1124
11218939,10/19/2020,f,150,1,1125
9776221,10/22/2020,f,40,1,1125
10924106,10/20/2020,f,45,2,1125
10924553,10/20/2020,f,199,1,10
9778522,10/20/2020,f,80,1,3
10925975,10/20/2020,f,1200,3,1125
11220453,10/19/2020,f,399,3,28
11222327,10/19/2020,f,130,1,1125
11222426,10/19/2020,f,140,3,1125
10944023,10/20/2020,f,80,2,1125
9778980,10/20/2020,f,75,1,1125
10944908,10/20/2020,f,300,1,1125
11222725,10/20/2020,f,199,1,1125
11223036,10/19/2020,f,275,1,1125
10959672,10/20/2020,f,120,2,1125
9792920,10/20/2020,f,80,2,1125
10960115,10/20/2020,f,190,7,90
10960256,10/20/2020,f,250,1,1125
11223098,10/19/2020,f,100,1,1125
10970106,10/20/2020,f,575,5,1125
11226054,10/19/2020,f,120,3,1125
10982852,10/20/2020,f,100,1,1125
10984471,10/20/2020,f,89,2,1125
9803347,10/22/2020,t,79,90,1124
11226163,10/19/2020,f,250,1,1125
11228977,10/19/2020,f,350,2,1125
10985692,10/20/2020,f,375,2,1125
9813603,10/22/2020,f,400,3,1125
10987590,10/22/2020,f,195,3,21
10988557,10/20/2020,f,113,1,1125
11239535,10/19/2020,f,150,1,7
10993131,10/20/2020,f,325,3,1125
11242704,10/19/2020,f,160,2,1125
9822958,10/20/2020,f,69,2,1125
10995390,10/20/2020,f,350,1,1125
10995584,10/20/2020,f,250,1,1125
11244040,10/22/2020,f,100,1,1125
9840250,10/21/2020,t,348,2,1125
11250951,10/23/2020,t,400,3,1125
11255530,10/19/2020,f,750,2,9
10996085,10/20/2020,f,200,2,1125
11008164,10/22/2020,f,249,2,1125
11256270,10/19/2020,f,170,2,1125
9845536,10/20/2020,f,689,1,1125
11014587,10/20/2020,t,200,1,1125
11257256,10/19/2020,f,120,21,1125
11020832,10/20/2020,f,599,3,1125
11259653,10/19/2020,f,25,1,1125
9868816,10/20/2020,f,80,1,1125
11022094,10/22/2020,t,81,30,60
11259781,10/19/2020,f,200,1,1125
11034674,10/21/2020,f,195,30,60
9902174,10/20/2020,f,85,2,1125
11260474,10/22/2020,f,89,1,1125
11047093,10/20/2020,f,94,2,1125
11260824,10/22/2020,f,275,1,1125
11051606,10/20/2020,f,215,30,365
9903299,10/24/2020,f,245,2,1125
11262298,10/24/2020,f,125,3,5
11061484,10/22/2020,f,150,175,1125
11067353,10/20/2020,f,400,1,1125
9909751,10/22/2020,f,200,,
11274398,10/19/2020,f,120,2,1125
11068604,10/23/2020,t,99,1,1125
9917865,10/20/2020,f,150,1,1125
11274406,10/22/2020,f,150,1,1125
11087992,10/20/2020,f,1000,3,1125
9924242,10/20/2020,f,1200,1,1125
11291196,10/19/2020,f,350,3,1125
11292516,10/19/2020,f,250,3,1125
11088058,10/22/2020,t,100,,
9934794,10/20/2020,f,400,1,1125
11098003,10/20/2020,f,575,1,4
11294317,10/19/2020,f,250,2,1125
11298101,10/21/2020,f,50,1,1125
11099292,10/21/2020,f,75,2,5
11099663,10/20/2020,f,75,2,1125
11298538,10/22/2020,f,70,2,1125
11298869,10/19/2020,f,800,4,1125
11099975,10/20/2020,f,150,1,1125
11100163,10/20/2020,f,100,1,1125
9935362,10/20/2020,f,105,2,1125
11101584,10/20/2020,f,99,3,30
9936343,10/20/2020,t,450,4,1125
11302252,10/24/2020,f,850,1,1125
11102000,10/20/2020,f,170,28,1125
9941582,10/20/2020,f,495,3,1125
11303550,10/19/2020,f,80,2,1125
9951914,10/22/2020,f,90,1,1125
11102363,10/20/2020,f,500,2,14
9968110,10/20/2020,f,200,2,1125
11303741,10/19/2020,f,1500,1,1125
11103461,10/20/2020,f,95,3,30
9976602,10/20/2020,f,50,22,300
11306510,10/24/2020,f,55,2,22
11103729,10/20/2020,f,420,3,1125
11318454,10/20/2020,f,200,2,1125
11104114,10/20/2020,t,150,1,1125
9986532,10/22/2020,f,116,30,1125
11105744,10/19/2020,f,200,1,1125
11323569,10/24/2020,f,350,1,1125
9997614,10/20/2020,f,84,1,1125
11323660,10/20/2020,f,275,2,1125
11112402,10/21/2020,f,99,2,1125
11112808,10/20/2020,f,281,1,3
11324422,10/20/2020,f,600,3,1125
11324822,10/20/2020,f,1000,3,1125
11325012,10/20/2020,f,92,2,1125
11116656,10/19/2020,f,500,,
11119466,10/22/2020,t,149,3,1125
11325599,10/20/2020,f,50,1,1125
11122045,10/22/2020,f,175,2,1125
11330408,10/22/2020,f,75,2,1125
10012712,10/20/2020,f,650,2,1125
11124080,10/22/2020,t,1499,4,1125
11337722,10/20/2020,f,42,1,1125
11133965,10/21/2020,f,22,31,1125
10015237,10/20/2020,f,145,30,1125
11339298,10/20/2020,t,275,3,12
11135685,10/19/2020,f,65,,
11341347,10/20/2020,f,85,1,1125
11341479,10/20/2020,f,1600,1,1125
11351108,10/21/2020,f,299,1,28
11138951,10/20/2020,f,440,2,1125
11141629,10/20/2020,f,130,7,60
11352087,10/20/2020,f,27,1,7
11143943,10/19/2020,f,185,2,1125
10042129,10/20/2020,t,299,1,1125
11357971,10/22/2020,f,179,2,1125
11359257,10/20/2020,f,42,7,1125
11144632,10/19/2020,f,125,2,14
11360943,10/21/2020,f,110,2,1125
10052537,10/20/2020,t,299,1,1125
11144738,10/20/2020,f,250,2,25
11144966,10/19/2020,f,200,1,1125
11362264,10/24/2020,f,60,1,1125
11144991,10/21/2020,f,75,2,5
11369999,10/22/2020,f,79,1,6
10062315,10/20/2020,f,550,4,21
11145002,10/19/2020,f,60,1,1125
11373188,10/22/2020,f,99,3,1125
11374424,10/20/2020,f,50,28,1125
11145027,10/19/2020,f,329,,
11146767,10/19/2020,f,100,1,1125
10069202,10/22/2020,f,121,1,1125
11377313,10/20/2020,f,75,1,1125
11147279,10/19/2020,f,249,7,1125
11459171,10/20/2020,f,200,3,7
11378134,10/20/2020,f,225,1,1125
11459538,10/20/2020,f,160,1,1125
10069609,10/20/2020,f,925,1,1125
11380001,10/20/2020,f,59,1,5
11463374,10/20/2020,f,1500,2,1125
11395632,10/20/2020,f,500,1,1125
10071238,10/22/2020,f,199,3,1125
11396320,10/22/2020,f,250,1,1125
11469522,10/22/2020,f,150,2,29
11398275,10/20/2020,f,275,3,1125
10071591,10/20/2020,f,1360,30,1125
11400538,10/20/2020,f,91,2,1125
10096170,10/20/2020,f,29,28,31
11409366,10/22/2020,f,400,2,4
11473086,10/20/2020,f,68,3,30
10209163,10/20/2020,f,109,2,1125
10234161,10/24/2020,f,60,1,1125
11474166,10/23/2020,f,299,2,1125
11409492,10/20/2020,f,489,4,1125
11410715,10/20/2020,f,200,1,1125
11412040,10/20/2020,f,50,3,1125
11475165,10/20/2020,f,3000,1,1125
10248223,10/22/2020,f,625,1,1125
11478219,10/20/2020,t,150,9,1125
10254489,10/20/2020,f,132,5,365
11412838,10/20/2020,f,225,1,3
10268403,10/20/2020,f,300,3,30
11479813,10/20/2020,t,1550,3,1125
11413937,10/20/2020,f,199,1,1125
11480002,10/20/2020,f,120,2,1125
10268720,10/20/2020,f,305,1,1125
11480675,10/20/2020,f,350,1,1125
11414461,10/20/2020,f,75,1,1125
10273573,10/20/2020,f,33,3,1125
11415319,10/20/2020,f,89,3,365
11492087,10/20/2020,f,100,1,1125
11415697,10/20/2020,f,100,1,1125
10308994,10/21/2020,t,184,1,365
11417129,10/22/2020,f,65,3,28
11492549,10/20/2020,f,300,3,1125
11417837,10/20/2020,t,850,3,1125
10331035,10/20/2020,f,99,1,1125
11493326,10/22/2020,f,329,2,1125
11419100,10/20/2020,f,400,1,1125
11493357,10/20/2020,f,250,1,1125
11419443,10/20/2020,f,95,3,11
10336181,10/20/2020,f,149,1,1125
11493555,10/20/2020,f,150,1,1125
11421064,10/24/2020,f,170,2,1125
11495365,10/20/2020,f,199,1,1125
10355760,10/20/2020,f,75,4,14
11421176,10/21/2020,f,30,2,28
11496663,10/20/2020,f,350,5,14
11422242,10/20/2020,f,350,2,1125
10367683,10/20/2020,f,342,6,1125
11422368,10/20/2020,f,180,5,1125
11505260,10/21/2020,f,99,7,1125
11509185,10/20/2020,f,1200,4,14
11422502,10/22/2020,f,380,,
10377695,10/20/2020,f,62,2,17
11510301,10/24/2020,f,224,1,1125
11422671,10/22/2020,f,125,,
10382291,10/20/2020,f,87,1,1125
11510915,10/20/2020,f,45,1,14
11422986,10/22/2020,f,79,30,1125
11513518,10/20/2020,f,68,2,5
10391759,10/22/2020,f,70,2,28
11514631,10/20/2020,f,269,1,100
11519361,10/20/2020,f,77,1,30
11424382,10/22/2020,f,260,2,1125
11523081,10/20/2020,t,500,2,7
11525270,10/20/2020,f,350,1,1125
11431211,10/20/2020,f,1500,1,1125
10403040,10/20/2020,f,99,2,1125
11525286,10/20/2020,f,150,2,30
11432108,10/20/2020,f,400,3,1125
11434645,10/20/2020,f,40,1,1125
11526089,10/20/2020,f,195,1,1125
11526358,10/20/2020,f,175,1,1125
11435715,10/22/2020,f,80,1,1125
11438029,10/20/2020,f,800,1,1125
10408722,10/20/2020,f,89,2,1125
11526499,10/22/2020,t,52,1,1125
11438084,10/22/2020,t,200,1,1125
11526853,10/24/2020,f,59,1,1125
11438207,10/20/2020,f,1950,1,1125
11439003,10/24/2020,f,125,5,1125
11530645,10/20/2020,f,89,2,1125
11439333,10/20/2020,t,1200,3,10
10409985,10/20/2020,f,65,30,60
11440511,10/22/2020,f,130,,
11530655,10/20/2020,f,80,2,1125
11530758,10/20/2020,f,220,2,1125
11441874,10/20/2020,f,182,1,1125
11442375,10/20/2020,t,110,2,1125
11445450,10/20/2020,f,119,5,1125
11530802,10/20/2020,f,65,1,1125
10412406,10/24/2020,f,50,1,1125
11531248,10/20/2020,f,65,2,1125
11452028,10/20/2020,f,1300,1,1125
11455437,10/20/2020,f,291,2,1125
11532963,10/20/2020,f,120,30,120
10415975,10/20/2020,t,900,3,1125
11533715,10/20/2020,f,250,4,1125
11457218,10/20/2020,f,299,2,1125
11458508,10/20/2020,f,100,1,1125
11534656,10/20/2020,f,200,1,1125
11540342,10/20/2020,f,200,1,10
11458582,10/20/2020,f,200,1,1125
10426783,10/22/2020,f,110,2,1125
11545503,10/20/2020,f,58,1,1125
11674520,10/24/2020,f,300,3,5
11547181,10/20/2020,f,100,1,1125
10433894,10/20/2020,f,19,1,1125
11547507,10/20/2020,f,95,2,1125
11675903,10/19/2020,f,80,3,8
10438327,10/20/2020,f,250,4,1125
11676408,10/22/2020,f,90,2,1125
11548530,10/24/2020,f,495,30,30
11677163,10/21/2020,f,65,1,1125
10438383,10/20/2020,f,70,1,1125
11548720,10/20/2020,f,55,1,30
11548814,10/20/2020,f,106,1,1125
11677901,10/19/2020,f,450,1,1125
10438567,10/22/2020,f,90,3,1125
11554430,10/20/2020,f,90,2,12
11678109,10/21/2020,t,100,2,15
11678166,10/19/2020,f,165,1,1125
11554660,10/20/2020,f,29,1,1125
10451030,10/20/2020,f,80,2,14
11555193,10/24/2020,t,600,1,1125
10451710,10/20/2020,f,82,2,29
11556100,10/22/2020,f,350,3,1125
11678570,10/19/2020,f,1400,1,1125
10473026,10/22/2020,t,75,21,1125
11564804,10/20/2020,f,40,1,1125
11679110,10/22/2020,t,300,3,14
11679224,10/19/2020,f,375,3,9
11679274,10/20/2020,t,300,3,14
11568190,10/20/2020,f,65,2,7
11679545,10/21/2020,f,70,1,1125
10475500,10/20/2020,f,350,2,1125
11569513,10/20/2020,f,599,4,1125
11570934,10/22/2020,f,85,1,5
11679677,10/22/2020,f,150,,
10499836,10/22/2020,t,350,2,1125
11679773,10/19/2020,f,200,1,1125
10501614,10/20/2020,f,75,2,1125
11571468,10/20/2020,f,500,1,1125
11679824,10/19/2020,f,150,1,1125
11679830,10/19/2020,f,150,1,1125
11679913,10/21/2020,f,125,,
11581222,10/22/2020,f,65,1,6
11582325,10/20/2020,f,700,1,1125
11583653,10/20/2020,f,199,3,1124
10518831,10/20/2020,t,900,1,1125
11680816,10/21/2020,f,125,,
11584119,10/20/2020,f,99,2,1125
11681194,10/24/2020,t,450,4,60
10524453,10/20/2020,f,1400,2,1125
11586351,10/22/2020,f,300,1,1125
11586531,10/22/2020,f,200,2,5
11691484,10/19/2020,f,180,2,1125
10525454,10/20/2020,f,47,1,1125
11692487,10/22/2020,f,40,1,1125
11586693,10/23/2020,f,89,1,30
11692489,10/22/2020,f,69,1,1125
11588056,10/20/2020,f,130,2,1125
10526238,10/20/2020,f,100,4,1125
11695620,10/24/2020,f,399,2,1125
11695915,10/19/2020,f,99,2,29
11589535,10/20/2020,t,200,1,1125
10539443,10/22/2020,f,28,1,1125
11589978,10/20/2020,f,75,2,1125
11696466,10/19/2020,f,400,1,1125
10540208,10/20/2020,f,500,2,1125
11592042,10/20/2020,f,250,1,1125
10541666,10/20/2020,f,65,1,1125
11697789,10/19/2020,f,75,3,9
11592622,10/22/2020,f,175,,
11697819,10/22/2020,f,130,1,1125
11698570,10/19/2020,f,150,1,1125
11592645,10/20/2020,f,220,1,1125
10547716,10/20/2020,f,688,2,1125
10547747,10/20/2020,f,250,2,7
11700105,10/24/2020,t,250,1,1125
11594140,10/22/2020,f,60,2,1125
10551854,10/20/2020,f,75,1,1125
11701037,10/21/2020,t,120,3,1125
11596299,10/22/2020,f,325,,
11711429,10/22/2020,t,280,1,1125
11601524,10/24/2020,f,165,2,10
10569418,10/20/2020,f,400,2,1125
11712399,10/22/2020,t,75,2,10
11602651,10/22/2020,f,200,1,1125
11717286,10/22/2020,f,100,1,1125
11602685,10/22/2020,f,200,1,7
11717499,10/24/2020,f,100,2,7
11603186,10/20/2020,f,100,1,7
10571535,10/20/2020,f,29,3,1125
11719464,10/22/2020,f,599,1,1125
11604424,10/21/2020,f,200,1,1125
11604920,10/20/2020,f,750,3,10
11719566,10/22/2020,f,30,,
11719946,10/19/2020,f,27,1,1125
11720732,10/22/2020,f,175,1,1125
11721295,10/22/2020,f,250,1,1125
11605217,10/20/2020,f,200,5,1125
11607713,10/20/2020,f,195,1,1125
11722091,10/22/2020,f,700,1,1125
10576483,10/20/2020,f,25,1,1125
11608417,10/22/2020,f,75,1,1125
11722114,10/19/2020,f,27,1,1125
11731315,10/22/2020,f,200,1,1125
11608692,10/22/2020,f,130,2,2
11609296,10/20/2020,f,100,1,1125
11733783,10/22/2020,f,300,,
10576585,10/20/2020,f,65,1,1125
11609664,10/20/2020,f,150,1,20
11736631,10/19/2020,f,275,1,1125
11609810,10/22/2020,f,125,1,1125
10576853,10/20/2020,f,120,2,1125
11737028,10/22/2020,f,225,1,1125
11610023,10/21/2020,f,70,,
11739145,10/19/2020,f,399,1,1125
11611131,10/20/2020,f,450,2,1125
11740758,10/19/2020,f,99,1,1125
10586177,10/24/2020,f,450,2,90
11611799,10/24/2020,f,50,1,1125
11741468,10/19/2020,f,40,2,1125
11741607,10/19/2020,f,600,1,1125
11618517,10/21/2020,f,1250,3,11
10588060,10/22/2020,f,200,2,1125
11742342,10/19/2020,f,135,3,1125
11618910,10/19/2020,f,79,2,1125
11742431,10/22/2020,f,75,1,1125
10592588,10/20/2020,f,385,3,5
11619200,10/19/2020,f,600,1,1125
11743197,10/22/2020,f,250,,
10606818,10/20/2020,t,285,2,1125
11619880,10/22/2020,f,56,5,1125
11621288,10/19/2020,f,825,3,5
11754612,10/22/2020,f,75,1,1125
11755611,10/22/2020,f,150,3,1125
11757228,10/20/2020,f,100,2,1125
11621881,10/21/2020,f,600,,
11757966,10/19/2020,f,400,1,1125
11622012,10/19/2020,f,225,2,1125
10609096,10/20/2020,f,230,2,1125
11622156,10/24/2020,f,85,1,7
11771703,10/22/2020,f,95,1,1125
10611619,10/20/2020,f,300,7,120
11622259,10/20/2020,f,405,2,4
11622925,10/19/2020,f,399,2,4
11774995,10/22/2020,f,80,1,1125
11776350,10/22/2020,f,50,1,1125
10614407,10/20/2020,f,78,2,1125
11778403,10/22/2020,f,400,1,1125
11623077,10/21/2020,f,350,3,5
11624296,10/21/2020,f,150,1,1125
11791397,10/21/2020,f,95,2,7
11795213,10/19/2020,f,105,2,1125
11815241,10/22/2020,f,282,2,366
12516969,10/20/2020,t,500,2,12
11817159,10/19/2020,f,600,1,1125
11627169,10/19/2020,f,250,2,7
11631657,10/22/2020,f,125,2,1125
11819911,10/20/2020,f,65,1,1125
11635174,10/22/2020,f,44,1,1125
11636642,10/19/2020,f,160,1,1125
12519062,10/19/2020,f,55,30,1125
11828602,10/22/2020,f,85,2,14
11638016,10/22/2020,f,55,5,1125
11639572,10/22/2020,f,23,30,1125
11829345,10/22/2020,f,125,,
11834826,10/23/2020,f,150,1,1125
11639594,10/19/2020,f,100,1,1125
12534356,10/22/2020,f,80,3,1125
12538954,10/20/2020,f,119,2,1125
11857847,10/19/2020,f,399,2,1125
11641147,10/21/2020,f,175,1,1125
12561873,10/22/2020,f,385,5,9
11647509,10/19/2020,f,60,1,1125
11862327,10/20/2020,f,57,3,1125
11648935,10/19/2020,f,1250,4,1125
11865157,10/22/2020,f,60,1,1125
11869687,10/19/2020,f,54,2,1125
11652334,10/19/2020,f,59,1,1125
12582089,10/22/2020,f,250,2,10
11655031,10/24/2020,f,250,1,1125
11885526,10/19/2020,f,125,1,1125
11885610,10/19/2020,f,50,1,1125
12592680,10/20/2020,f,235,2,1125
11656211,10/20/2020,t,300,1,1125
11657055,10/23/2020,f,250,1,1125
11888785,10/22/2020,f,125,1,1125
12601763,10/20/2020,t,916,2,28
11907156,10/20/2020,f,75,31,360
11658430,10/23/2020,f,2000,7,1125
11659369,10/22/2020,t,750,3,30
12610805,10/24/2020,f,300,2,1125
11907813,10/22/2020,f,100,1,1125
11660347,10/19/2020,f,375,4,1125
12649673,10/22/2020,f,75,2,5
11660447,10/19/2020,f,89,3,1125
11931562,10/19/2020,f,20,1,1125
11666642,10/19/2020,f,150,1,1125
11937703,10/24/2020,f,149,45,999
11942944,10/19/2020,f,180,1,1125
12677064,10/22/2020,f,110,2,15
11670278,10/19/2020,f,40,1,1125
11673987,10/20/2020,f,500,2,1125
11959131,10/22/2020,f,86,1,1125
13658208,10/22/2020,f,85,5,180
12700824,10/20/2020,f,295,2,1125
12734278,10/22/2020,f,99,30,1125
11992594,10/24/2020,f,52,7,1125
13658216,10/22/2020,t,107,1,1125
12740106,10/19/2020,f,149,2,1125
13671245,10/21/2020,f,250,2,90
12016436,10/22/2020,f,129,4,1124
12021271,10/20/2020,t,119,2,1121
13685912,10/21/2020,t,475,2,1125
12762715,10/19/2020,f,60,1,1125
13693695,10/19/2020,f,125,1,4
12034873,10/20/2020,f,99,1,1125
13695279,10/19/2020,f,55,3,45
12035400,10/20/2020,t,299,3,1125
12765604,10/19/2020,f,85,1,180
13697265,10/22/2020,f,110,2,1125
12038787,10/20/2020,f,499,3,1125
13698295,10/22/2020,f,308,2,30
12042980,10/20/2020,f,600,3,1125
13699809,10/21/2020,t,595,2,14
12128562,10/24/2020,f,180,2,1125
12776715,10/21/2020,f,159,2,1125
13701593,10/21/2020,f,45,2,1125
12777558,10/19/2020,f,115,1,7
12782124,10/19/2020,f,95,1,1125
12131039,10/20/2020,t,175,1,1125
13713744,10/21/2020,f,445,3,1125
13714102,10/19/2020,f,50,1,3
12782860,10/20/2020,t,450,1,1125
12136858,10/21/2020,t,75,2,1125
13714763,10/21/2020,f,80,1,30
12791366,10/24/2020,f,100,7,30
12159095,10/19/2020,f,85,2,1125
13716298,10/24/2020,f,45,30,1125
12791898,10/19/2020,f,65,7,90
12165731,10/22/2020,f,19,30,365
13728800,10/22/2020,f,195,,
12808572,10/24/2020,f,80,30,190
13730122,10/20/2020,f,49,30,180
12194423,10/20/2020,f,39,1,28
12210361,10/20/2020,f,22,31,1125
12810943,10/19/2020,f,130,14,1125
13730506,10/20/2020,f,400,3,14
12223667,10/24/2020,f,191,1,365
12813352,10/21/2020,f,325,3,1125
13733969,10/23/2020,f,134,30,1125
12224361,10/22/2020,f,69,1,15
12827534,10/21/2020,f,450,3,1125
13746927,10/22/2020,f,725,3,1125
12249863,10/19/2020,f,75,1,5
12260867,10/22/2020,f,90,1,14
12291238,10/19/2020,f,125,2,1125
13766436,10/21/2020,f,150,,
12829465,10/22/2020,f,85,1,1125
12291701,10/19/2020,f,38,1,1125
13766999,10/24/2020,f,85,2,1125
12302534,10/20/2020,f,400,30,1125
13771211,10/19/2020,f,80,1,7
12832467,10/21/2020,f,250,3,1125
12308357,10/20/2020,f,144,1,21
13771324,10/19/2020,f,75,1,1125
12309900,10/22/2020,f,290,2,1125
13785841,10/21/2020,t,950,2,1125
12846564,10/19/2020,f,89,2,1125
12317081,10/19/2020,f,85,1,1125
13788818,10/20/2020,f,500,3,28
13800533,10/21/2020,f,75,1,1125
12336677,10/24/2020,f,25,28,200
12847393,10/20/2020,t,97,2,1125
13828639,10/21/2020,f,130,,
12337021,10/19/2020,f,53,1,4
12854136,10/20/2020,t,500,2,1125
13841198,10/19/2020,f,110,1,1125
12338100,10/22/2020,f,180,2,1125
13843877,10/24/2020,f,250,3,1125
12356632,10/20/2020,f,265,3,1125
12856237,10/20/2020,f,69,30,61
13848702,10/20/2020,f,49,28,1125
12366570,10/19/2020,f,115,2,1125
13858544,10/24/2020,f,315,2,1125
12865420,10/22/2020,f,65,29,1125
12385369,10/19/2020,f,55,1,7
13860164,10/22/2020,f,175,2,7
12866445,10/19/2020,f,400,2,1125
12395607,10/22/2020,f,100,31,31
13864346,10/19/2020,f,94,1,1125
12424459,10/19/2020,f,100,2,1125
13865143,10/24/2020,f,215,2,7
12868817,10/19/2020,f,200,2,1125
13866655,10/20/2020,f,82,2,1125
12431608,10/24/2020,f,179,4,1125
12872920,10/20/2020,f,40,90,1125
13867530,10/24/2020,f,74,1,20
12434404,10/20/2020,f,69,1,1125
12885992,10/20/2020,f,109,3,1125
13900462,10/20/2020,t,80,3,7
12889332,10/19/2020,f,25,29,400
12472546,10/19/2020,f,59,3,1125
12910442,10/22/2020,f,109,3,1125
13909405,10/19/2020,f,125,2,14
12482258,10/22/2020,f,2700,30,1000
12912837,10/20/2020,f,800,2,12
13912501,10/21/2020,f,225,2,7
13912882,10/19/2020,f,30,10,1125
12489539,10/19/2020,f,200,2,1125
13913337,10/21/2020,f,282,2,366
12916757,10/22/2020,f,64,1,60
13914938,10/22/2020,f,85,,
13941193,10/20/2020,f,95,2,1125
12917949,10/20/2020,f,450,3,90
13986233,10/19/2020,f,70,1,7
12928714,10/19/2020,f,160,2,9
13993741,10/20/2020,t,100,1,1125
12933402,10/22/2020,f,90,2,1125
12507805,10/21/2020,f,105,30,1125
13994501,10/20/2020,f,175,3,1125
14009283,10/21/2020,f,50,15,45
12513831,10/21/2020,f,36,30,1125
14575388,10/22/2020,f,202,2,1125
14024045,10/20/2020,f,74,2,1125
12941286,10/23/2020,f,150,2,1125
14026446,10/20/2020,f,79,30,1125
14575753,10/19/2020,f,31,2,17
12946025,10/19/2020,f,95,1,1125
14587157,10/20/2020,t,995,2,1125
14039805,10/19/2020,f,35,2,4
14595080,10/23/2020,f,125,1,5
12948242,10/19/2020,f,50,3,1125
14055197,10/21/2020,f,5000,,
14603194,10/20/2020,f,1600,3,14
14057627,10/19/2020,f,54,3,1125
14609621,10/19/2020,f,150,1,1125
12954798,10/19/2020,f,65,1,3
14611024,10/21/2020,f,90,1,1125
14057733,10/24/2020,f,102,30,1125
14068513,10/21/2020,f,282,2,366
14069226,10/22/2020,f,282,,
14614986,10/22/2020,f,89,30,1125
14069620,10/21/2020,f,282,2,366
12962587,10/22/2020,t,150,3,1125
14616676,10/22/2020,f,182,1,60
14069621,10/21/2020,f,199,2,1125
14627824,10/20/2020,f,90,2,14
14069917,10/22/2020,f,282,2,366
14631218,10/19/2020,f,85,1,5
14070258,10/21/2020,f,282,2,366
12964897,10/21/2020,t,495,3,1125
14632346,10/22/2020,f,49,1,1125
14071933,10/21/2020,f,282,2,366
12983697,10/22/2020,f,116,3,10
14636770,10/22/2020,f,236,,
14072370,10/21/2020,f,282,2,366
14652041,10/22/2020,f,300,2,1125
14072680,10/22/2020,f,282,,
12988794,10/19/2020,f,2250,2,1125
12991767,10/20/2020,f,100,3,6
14073051,10/22/2020,f,282,2,366
14671618,10/22/2020,f,127,2,90
14073415,10/23/2020,f,282,2,366
14073594,10/22/2020,f,282,2,366
14671731,10/24/2020,f,167,2,1125
13045515,10/24/2020,f,144,3,12
14671902,10/22/2020,f,395,7,1125
14074010,10/22/2020,f,282,,
14074230,10/21/2020,f,282,2,366
14685097,10/19/2020,f,100,1,1125
13055125,10/19/2020,f,99,2,1125
14077729,10/22/2020,f,85,30,180
14697359,10/20/2020,f,199,2,1125
13096566,10/22/2020,f,72,90,150
14091889,10/19/2020,f,80,1,7
14706958,10/22/2020,f,91,,
14091950,10/20/2020,f,65,1,1125
14093766,10/22/2020,f,109,2,10
14708252,10/22/2020,f,165,2,1125
14709100,10/22/2020,f,55,2,12
14093781,10/19/2020,f,50,1,1125
14104728,10/19/2020,f,98,2,1125
14729699,10/20/2020,f,150,43,43
13111137,10/19/2020,f,82,2,1125
14124451,10/22/2020,f,79,4,100
14731134,10/19/2020,f,125,3,1125
14733271,10/22/2020,f,699,4,25
14741664,10/24/2020,f,149,2,1125
14126411,10/19/2020,f,78,2,1125
14126780,10/22/2020,f,270,2,5
14127190,10/20/2020,f,75,2,1125
14745552,10/21/2020,f,79,1,1125
14745824,10/22/2020,t,110,1,1124
14747078,10/24/2020,f,75,1,30
14127832,10/24/2020,f,35,2,6
14143642,10/21/2020,t,77,1,1125
14750497,10/24/2020,f,60,2,1125
13112064,10/19/2020,f,150,3,5
13115533,10/21/2020,t,350,2,1125
14756717,10/19/2020,f,89,2,1125
14149815,10/22/2020,f,48,,
14163920,10/22/2020,f,500,3,7
13117051,10/19/2020,f,115,2,60
14166836,10/22/2020,f,649,2,1125
14758039,10/20/2020,f,100,1,1125
14769253,10/20/2020,f,110,1,1125
13123061,10/19/2020,f,50,1,1125
14186189,10/19/2020,f,115,2,1125
14773140,10/22/2020,f,169,2,1125
13124561,10/22/2020,f,129,,
14198704,10/19/2020,f,150,1,1125
14775358,10/21/2020,f,199,2,1125
14205388,10/20/2020,f,37,29,1125
14784589,10/21/2020,f,107,2,1125
13126667,10/21/2020,f,35,5,1125
14205488,10/22/2020,f,37,29,1125
14213692,10/19/2020,f,91,1,7
14785315,10/22/2020,f,250,30,365
13128065,10/21/2020,f,42,1,1125
14785881,10/22/2020,f,75,2,1125
14220861,10/22/2020,f,37,30,1125
13140432,10/19/2020,f,235,2,60
14220930,10/22/2020,f,37,30,1125
14788200,10/22/2020,f,45,,
14789393,10/20/2020,f,60,30,365
14221592,10/20/2020,f,16,30,1125
13152496,10/20/2020,f,190,2,1125
14808239,10/20/2020,f,700,1,1125
